part,dimension,tag,type,xmin,ymin,zmin,xmax,ymax,zmax
C07,2,127,Cylinder,-54.0000001,-15.8750001,19.999999899999793,-51.99999989999959,-1.9999999,22.0000001
C07,2,128,Cylinder,-54.0000001,-15.8750001,-20.0000001,-51.99999989999979,-1.9999999,-17.999999899999377
C07,2,129,Cylinder,-14.0000001,-15.8750001,-20.0000001,-11.9999999,-1.9999999,-17.999999899999793
C07,2,130,Cylinder,-14.000000100000412,-15.8750001,14.999999899999795,-11.9999999,-1.9999999,17.0000001
C07,2,131,Cylinder,11.9999999,-15.8750001,14.999999899999795,14.000000100000413,-1.9999999,17.0000001
C07,2,132,Cylinder,11.9999999,-15.8750001,-20.0000001,14.0000001,-1.9999999,-17.999999899999793
C07,2,133,Cylinder,51.9999999,-15.8750001,-20.0000001,54.0000001,-1.9999999,-17.999999899999793
C07,2,134,Cylinder,51.99999989999979,-15.8750001,19.999999899999793,54.0000001,-1.9999999,22.0000001
C07,2,135,Cylinder,33.9999999,-15.8750001,19.999999899999793,36.00000010000041,-1.9999999,22.0000001
C07,2,136,Plane,-48.200000100000004,8.004999900000001,-19.2000001,-46.1999999,8.0050001,-17.199999899999998
C07,2,137,Plane,-50.200000100000004,8.004999900000001,-17.2000001,-48.1999999,8.0050001,-15.1999999
C07,2,138,Plane,-48.200000100000004,8.004999900000001,-17.2000001,-39.799999899999996,8.0050001,19.2000001
C07,2,139,Plane,-50.200000100000004,8.004999900000001,17.199999899999998,-48.1999999,8.0050001,19.2000001
C07,2,140,Plane,-48.200000100000004,8.004999900000001,19.199999899999998,-46.1999999,8.0050001,21.2000001
C07,2,141,Plane,-41.8000001,8.004999900000001,19.199999899999998,-39.799999899999996,8.0050001,21.2000001
C07,2,142,Plane,-39.8000001,8.004999900000001,17.199999899999998,-37.799999899999996,8.0050001,19.2000001
C07,2,143,Plane,-39.8000001,8.004999900000001,-17.2000001,-37.799999899999996,8.0050001,-15.1999999
C07,2,144,Plane,-41.8000001,8.004999900000001,-19.2000001,-39.799999899999996,8.0050001,-17.199999899999998
C07,2,145,Plane,39.799999899999996,8.004999900000001,-17.2000001,41.8000001,8.0050001,-15.1999999
C07,2,146,Plane,46.1999999,8.004999900000001,17.199999899999998,48.200000100000004,8.0050001,19.2000001
C07,2,147,Plane,39.799999899999996,8.004999900000001,17.199999899999998,41.8000001,8.0050001,19.2000001
C07,2,148,Plane,46.1999999,8.004999900000001,-17.2000001,48.200000100000004,8.0050001,-15.1999999
C07,2,149,Plane,-48.200000100000004,8.004999900000001,-17.2000001,-46.1999999,8.0050001,-15.1999999
C07,2,150,Plane,-41.8000001,8.004999900000001,17.199999899999998,-39.799999899999996,8.0050001,19.2000001
C07,2,151,Plane,-48.200000100000004,8.004999900000001,17.199999899999998,-46.1999999,8.0050001,19.2000001
C07,2,152,Plane,-41.8000001,8.004999900000001,-17.2000001,-39.799999899999996,8.0050001,-15.1999999
