fastener_id,joint_id,candidate,quantity,torque_nm,released,warning
F-J-DR-L-OT,J-DR-L-OT,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-DR-L-IB,J-DR-L-IB,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-DR-L-IT,J-DR-L-IT,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-DR-R-OB,J-DR-R-OB,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-DR-R-OT,J-DR-R-OT,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-DR-R-IB,J-DR-R-IB,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-DR-R-IT,J-DR-R-IT,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-FL,J-PF-FL,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-FR,J-PF-FR,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-RL,J-PF-RL,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-RR,J-PF-RR,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-01,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-02,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-03,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-04,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-05,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-06,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-07,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-POST-BASE-08,J-CR-L-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-01,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-02,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-03,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-04,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-05,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-06,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-07,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-ARM-POST-08,J-CR-L-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-01,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-02,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-03,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-04,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-05,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-06,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-07,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-POST-BASE-08,J-CR-R-POST-BASE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-01,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-02,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-03,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-04,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-05,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-06,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-07,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-ARM-POST-08,J-CR-R-ARM-POST,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-L-BRACE,J-CR-L-BRACE,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-R-BRACE,J-CR-R-BRACE,80/20 40-3897 M8 anchor assembly,1,PER CURRENT MANUFACTURER GUIDANCE + QUALIFIED JOINT PROCEDURE,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-PLATE-01,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-PLATE-02,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-PLATE-03,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
