variant,old_linear_corner_tag,new_tet10_corner_tag,old_x_mm,old_y_mm,old_z_mm,new_x_mm,new_y_mm,new_z_mm,distance_mm,within_tolerance,warning
R284_V03_REFINED_FIXED,6848,24455,-45.402226250154314,6.455827289750695,-17.82534695540757,-45.402226250154314,6.455827289750695,-17.82534695540757,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6849,24456,47.19963011525247,7.122513902683215,11.815241113714277,47.19963011525247,7.122513902683215,11.815241113714277,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6850,24457,-15.539998265181584,-3.3511346690475885,2.3285120559046,-15.539998265181584,-3.3511346690475885,2.3285120559046,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6851,24458,-4.094579131615396,2.7389871760659568,4.086670243785694,-4.094579131615396,2.7389871760659568,4.086670243785694,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6852,24459,39.769674505063485,7.325041279408868,-6.734119453586568,39.769674505063485,7.325041279408868,-6.734119453586568,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6853,24460,41.209681090109044,7.137599424980475,-5.826524777239908,41.209681090109044,7.137599424980475,-5.826524777239908,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6854,24461,7.621051837122912,8.511942625252695,-5.656354931263026,7.621051837122912,8.511942625252695,-5.656354931263026,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6855,24462,-18.20208750868667,5.712759053542553,-9.33003216453835,-18.20208750868667,5.712759053542553,-9.33003216453835,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6856,24463,49.057679160329315,7.016188138048461,15.272160099177176,49.057679160329315,7.016188138048461,15.272160099177176,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6857,24464,43.07302380571728,2.8429598619984957,19.96637610242477,43.07302380571728,2.8429598619984957,19.96637610242477,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6858,24465,-29.554640162281178,-13.233919274001487,0.2876662664586036,-29.554640162281178,-13.233919274001487,0.2876662664586036,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6859,24466,-6.707925183864988,5.5762258717352795,7.501875130663366,-6.707925183864988,5.5762258717352795,7.501875130663366,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6860,24467,-2.59159435790614,6.406575257714115,-0.18073692024124052,-2.59159435790614,6.406575257714115,-0.18073692024124052,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6861,24468,41.67721196111982,7.118607166482012,-0.08218915489054779,41.67721196111982,7.118607166482012,-0.08218915489054779,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6862,24469,41.012106284750615,7.2025524956498845,-17.12878864357711,41.012106284750615,7.2025524956498845,-17.12878864357711,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6863,24470,-19.025281449404716,0.06228177216331433,11.991390433724005,-19.025281449404716,0.06228177216331433,11.991390433724005,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6864,24471,-21.38031614819674,-2.720034891789381,13.233927189571952,-21.38031614819674,-2.720034891789381,13.233927189571952,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6865,24472,-50.72766846349558,-6.797046770259895,-16.865282592567187,-50.72766846349558,-6.797046770259895,-16.865282592567187,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6866,24473,21.87026263769948,-12.903649237524313,-8.098228189073733,21.87026263769948,-12.903649237524313,-8.098228189073733,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6867,24474,0.9120757881965513,5.905796784236226,-3.879120381561338,0.9120757881965513,5.905796784236226,-3.879120381561338,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6868,24475,44.774823285452456,-12.873528571823456,2.1017262673448283,44.774823285452456,-12.873528571823456,2.1017262673448283,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6869,24476,40.714396914105876,-12.753620117932682,6.095537746555434,40.714396914105876,-12.753620117932682,6.095537746555434,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6870,24477,3.15080519449327,3.2246083463059545,-7.148791957422734,3.15080519449327,3.2246083463059545,-7.148791957422734,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6871,24478,4.295950076907537,8.269672750794165,1.904405562210094,4.295950076907537,8.269672750794165,1.904405562210094,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6872,24479,46.073889419915595,7.019385103528839,-4.617945872549769,46.073889419915595,7.019385103528839,-4.617945872549769,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6873,24480,48.317206799140195,0.05304530123779474,-4.074571451315763,48.317206799140195,0.05304530123779474,-4.074571451315763,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6874,24481,14.248426104989324,6.425525988712035,6.240569019921226,14.248426104989324,6.425525988712035,6.240569019921226,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6875,24482,42.64820730481488,-10.716306712971992,-5.976968731554251,42.64820730481488,-10.716306712971992,-5.976968731554251,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6876,24483,-36.49050535903291,-7.360747799595124,18.68095470841081,-36.49050535903291,-7.360747799595124,18.68095470841081,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6877,24484,-40.689110646067995,-5.273934524948737,-4.325401400817006,-40.689110646067995,-5.273934524948737,-4.325401400817006,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6878,24485,-5.9360065509026,7.885423345238621,-12.161723121927091,-5.9360065509026,7.885423345238621,-12.161723121927091,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6879,24486,43.784815964637126,7.08292876603152,17.81181532099427,43.784815964637126,7.08292876603152,17.81181532099427,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6880,24487,-42.66089508878236,4.725443911207062,-11.415202533151989,-42.66089508878236,4.725443911207062,-11.415202533151989,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6881,24488,-15.146502005203217,4.78428908152348,-5.486969164401153,-15.146502005203217,4.78428908152348,-5.486969164401153,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6882,24489,38.96660600878284,7.274973072330835,-18.270497639768532,38.96660600878284,7.274973072330835,-18.270497639768532,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6883,24490,15.2033888574317,5.053670240818331,-10.302853575795375,15.2033888574317,5.053670240818331,-10.302853575795375,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6884,24491,-2.8685203806214186,8.097925368282695,-12.8727838926101,-2.8685203806214186,8.097925368282695,-12.8727838926101,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6885,24492,48.47082275613706,7.1851063175926955,12.089684560250593,48.47082275613706,7.1851063175926955,12.089684560250593,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6886,24493,43.24606885960134,7.227907723736008,-17.54133995801988,43.24606885960134,7.227907723736008,-17.54133995801988,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6887,24494,42.49406392657937,7.332226554271926,-18.407530475418092,42.49406392657937,7.332226554271926,-18.407530475418092,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6888,24495,-22.271531061965206,5.420514869076496,-13.768004529287719,-22.271531061965206,5.420514869076496,-13.768004529287719,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6889,24496,-0.004598625437351575,3.5783357995243144,-13.802207616722711,-0.004598625437351575,3.5783357995243144,-13.802207616722711,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6890,24497,13.621423824850652,7.07471328640392,-8.089918851306537,13.621423824850652,7.07471328640392,-8.089918851306537,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6891,24498,-13.681240639541857,3.5622654049137084,8.036673793349127,-13.681240639541857,3.5622654049137084,8.036673793349127,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6892,24499,48.43528532834406,7.1668196406800115,-13.833553584542862,48.43528532834406,7.1668196406800115,-13.833553584542862,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6893,24500,-48.20639325315053,4.067293512752983,-11.619700547956857,-48.20639325315053,4.067293512752983,-11.619700547956857,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6894,24501,-9.126213886436016,3.223729657233641,1.1864485499714528,-9.126213886436016,3.223729657233641,1.1864485499714528,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6895,24502,36.89471556834697,4.062599700402929,6.70222096382385,36.89471556834697,4.062599700402929,6.70222096382385,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6896,24503,48.23243351522627,7.1953991610326975,-17.43515182664904,48.23243351522627,7.1953991610326975,-17.43515182664904,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6897,24504,15.181915098888608,7.656018826158039,-2.47840703103442,15.181915098888608,7.656018826158039,-2.47840703103442,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6898,24505,-50.66639402830857,-6.77974729236466,18.76133939693817,-50.66639402830857,-6.77974729236466,18.76133939693817,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6899,24506,15.255413275101187,5.337894437115408,5.730078471936718,15.255413275101187,5.337894437115408,5.730078471936718,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6900,24507,-0.6653288375745701,7.20194046842299,6.125132612778869,-0.6653288375745701,7.20194046842299,6.125132612778869,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6901,24508,-15.253101126482962,5.0151042514696655,10.32077982598334,-15.253101126482962,5.0151042514696655,10.32077982598334,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6902,24509,36.78083474218587,7.469528276482312,4.811073426621112,36.78083474218587,7.469528276482312,4.811073426621112,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6903,24510,19.416817276493536,-7.33349023442207,3.8256252113647613,19.416817276493536,-7.33349023442207,3.8256252113647613,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6904,24511,-16.187366386827396,-12.46686410800059,-1.7449394885232568,-16.187366386827396,-12.46686410800059,-1.7449394885232568,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6905,24512,-37.28490788990338,-13.092468891815399,-0.8887770261415282,-37.28490788990338,-13.092468891815399,-0.8887770261415282,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6906,24513,36.29551334629112,-0.45230973982762157,-10.741655973772572,36.29551334629112,-0.45230973982762157,-10.741655973772572,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6907,24514,38.9012432689826,-0.1427306417104022,-13.527680263171549,38.9012432689826,-0.1427306417104022,-13.527680263171549,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6908,24515,1.914803418669349,8.441603093707371,-4.862249134914006,1.914803418669349,8.441603093707371,-4.862249134914006,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6909,24516,13.65632485797326,3.1402075023258385,8.041018096473465,13.65632485797326,3.1402075023258385,8.041018096473465,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6910,24517,48.694612451394235,7.291684597338707,-11.772980270993019,48.694612451394235,7.291684597338707,-11.772980270993019,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6911,24518,47.795439838958785,7.294234345289713,-10.654368789639653,47.795439838958785,7.294234345289713,-10.654368789639653,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6912,24519,-12.042403438769865,8.224754563463055,-6.894882654247251,-12.042403438769865,8.224754563463055,-6.894882654247251,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6913,24520,10.420805300244622,8.507509116186116,-1.703347889986226,10.420805300244622,8.507509116186116,-1.703347889986226,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6914,24521,49.9714711291865,-11.840399691697757,4.228279485553183,49.9714711291865,-11.840399691697757,4.228279485553183,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6915,24522,13.473968586411853,3.740238025391493,-7.9916916208234055,13.473968586411853,3.740238025391493,-7.9916916208234055,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R284_V03_REFINED_FIXED,6916,24523,5.148186251958475,8.309082099899818,-3.6024944767221023,5.148186251958475,8.309082099899818,-3.6024944767221023,0.0,True,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
