acceptance_id,criterion,execution_state,result,evidence_uri,approver,warning
ACC-292,"HR-V0-GDT-REVIEW-P0.2: All exact FCF symbols, datum-feature symbols and basic dimensions are placed on successor drawings",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-293,HR-V0-GDT-REVIEW-P0.2: C06/C07 rail surface/contact profile scheme is accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-294,"HR-V0-GDT-REVIEW-P0.2: Countersink axis, head-seat and received-fastener acceptance are defined",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-295,"HR-V0-GDT-REVIEW-P0.2: Inspection simulators, restraint, probing, temperature and alignment are validated",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-296,HR-V0-GDT-REVIEW-P0.2: Measurement uncertainty and conformity decision rules are accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-297,HR-V0-GDT-REVIEW-P0.2: Provider DFM and metrology capability response is accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-298,HR-V0-GDT-REVIEW-P0.2: Five first articles and raw inspection records are accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-299,HR-V0-GDT-REVIEW-P0.2: Received mating-part dry fits are accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-300,HR-V0-GDT-REVIEW-P0.2: Configuration-bound qualified release and separate fabrication authority are signed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-301,HR-V0-J2-STOP-STRENGTH-P0.1: Qualified reviewer accepts the widened outward envelope and load-case allocation,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-302,"HR-V0-J2-STOP-STRENGTH-P0.1: Guard, receiver, cable and operator-clearance envelopes are regenerated and accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-303,HR-V0-J2-STOP-STRENGTH-P0.1: Exact dynamic amplification and stress-concentration factors are established,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-304,HR-V0-J2-STOP-STRENGTH-P0.1: Nonlinear contact/prying/local deformation analysis is accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-305,HR-V0-J2-STOP-STRENGTH-P0.1: Material certificate proves the configuration-bound yield threshold and other required properties,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-306,"HR-V0-J2-STOP-STRENGTH-P0.1: C06/C07 successor drawings, datum controls and FAI plan are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-307,"HR-V0-J2-STOP-STRENGTH-P0.1: Bumper material, retention, force-stroke, temperature and life are selected and validated",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-308,HR-V0-J2-STOP-STRENGTH-P0.1: Single-rail and two-rail proof fixtures and acceptance limits are qualified,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-309,HR-V0-J2-STOP-STRENGTH-P0.1: Five-part provider DFM and first articles are accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-310,"HR-V0-J2-STOP-STRENGTH-P0.1: Received arm stack passes unpowered fit, contact-mark and deformation inspection",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-311,"HR-V0-J2-STOP-STRENGTH-P0.1: Physical stopping tests establish overtravel, rebound, peak load and no-damage behavior",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-312,HR-V0-J2-STOP-STRENGTH-P0.1: Configuration-bound qualified release and separate work authority are signed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-313,HR-V0-J2-STOP-BOSSED-P0.1: Qualified reviewer accepts the exact contact-normal and J2 effective-arm extraction,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-314,HR-V0-J2-STOP-BOSSED-P0.1: Converged nonlinear one-rail and two-rail C06/C07 contact/root/interface analysis is accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-315,"HR-V0-J2-STOP-BOSSED-P0.1: Worst-tolerance first-contact, rail sharing, edge contact and single-rail fault cases are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-316,HR-V0-J2-STOP-BOSSED-P0.1: As-built moving inertia including reflected rotor inertia is measured and accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-317,HR-V0-J2-STOP-BOSSED-P0.1: Maximum approach and fault-overspeed values are configuration-bound and physically verified,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-318,HR-V0-J2-STOP-BOSSED-P0.1: Motor current and torque decay after contact are measured and included in the energy balance,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-319,"HR-V0-J2-STOP-BOSSED-P0.1: Bumper force-stroke, hysteresis, bottom-out, rebound, temperature, aging and retention are validated",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-320,"HR-V0-J2-STOP-BOSSED-P0.1: C06/C07 drawings, tolerance controls, DFM and first articles are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-321,HR-V0-J2-STOP-BOSSED-P0.1: Material lot MTR and finished minimum thickness are verified,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-322,"HR-V0-J2-STOP-BOSSED-P0.1: Fastener, frame, extrusion, prying, deflection, overtravel and fatigue load paths are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-323,HR-V0-J2-STOP-BOSSED-P0.1: Single-rail and twin-rail physical proof and stopping tests pass qualified limits,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-324,HR-V0-J2-STOP-BOSSED-P0.1: Configuration-bound qualified release and separate work authority are signed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-325,"HR-V0-J2-STOP-FEA-P0.1: Qualified reviewer accepts modeling scope, boundary conditions and singularity treatment",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-326,HR-V0-J2-STOP-FEA-P0.1: Nonlinear C06/C07 one-rail/twin-rail contact including tolerances is converged,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-327,"HR-V0-J2-STOP-FEA-P0.1: Bolt/frame/extrusion contact, preload, clearance, slip and prying are modeled and physically calibrated",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-328,"HR-V0-J2-STOP-FEA-P0.1: Material lot, orientation, machining effects and qualified allowables/factors are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-329,"HR-V0-J2-STOP-FEA-P0.1: Accepted inertia, speed, current-decay, bumper force-stroke and event-spectrum inputs drive dynamic analysis",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-330,"HR-V0-J2-STOP-FEA-P0.1: Deflection, overtravel, rebound, fatigue and damage acceptance limits are qualified",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-331,"HR-V0-J2-STOP-FEA-P0.1: Provider DFM, drawings, FAI and received geometry/material evidence are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-332,HR-V0-J2-STOP-FEA-P0.1: Single-rail and twin-rail strain/force/angle proof tests correlate to the model,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-333,HR-V0-J2-STOP-FEA-P0.1: Configuration-bound qualified release and separate work authority are signed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-334,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Qualified reviewer accepts P0.11 CAD, contact-normal extraction, 118 degree retuned striker datum and analysis scope",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-335,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: C07 M2.5 length, grip, head/nut/washer stack, torque, locking, reuse and tool access are selected and accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-336,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: C06 and C07 bolt/frame/extrusion contact, preload, clearance, slip, bearing and prying are modeled and physically calibrated",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-337,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Nonlinear C06/C07 one-rail and twin-rail contact including tolerance, edge contact and first-contact mismatch is converged",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-338,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Received 6061-T651 material identity, MTR, orientation, machining effects and qualified allowables/factors are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-339,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Accepted inertia, approach/overspeed, motor-current decay, bumper force-stroke and event spectrum drive dynamic analysis",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-340,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Deflection, stopping travel, overtravel, rebound, fatigue and damage acceptance limits are qualified",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-341,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Guard, receiver and cable envelopes are regenerated for the 108 mm contact envelope and accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-342,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Provider DFM, conventional drawings, datum/GD&T scheme and first-article plan are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-343,"HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Received C06/C07 geometry, material, fastener stacks, mass and unpowered fit/contact marks pass inspection",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-344,HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Single-rail and twin-rail strain/force/angle proof and stopping tests correlate to accepted models,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-345,HR-V0-J2-STOP-SIDEWEB-FEA-P0.1: Configuration-bound qualified release and separate work authority are signed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-346,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Qualified reviewer accepts P0.12 CAD, contact-normal extraction, 118 degree retuned striker datum and analysis scope",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-347,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: C07 M2.5 length, grip, head/nut/washer stack, torque, locking, reuse and tool access are selected and accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-348,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: C06 and C07 bolt/frame/extrusion contact, preload, clearance, slip, bearing and prying are modeled and physically calibrated",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-349,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Nonlinear C06/C07 one-rail and twin-rail contact including tolerance, edge contact and first-contact mismatch is converged",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-350,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Received 6061-T651 material identity, MTR, orientation, machining effects and qualified allowables/factors are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-351,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Accepted inertia, approach/overspeed, motor-current decay, bumper force-stroke and event spectrum drive dynamic analysis",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-352,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Deflection, stopping travel, overtravel, rebound, fatigue and damage acceptance limits are qualified",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-353,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Guard, receiver and cable envelopes are regenerated for the 108 mm contact envelope and accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-354,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Provider DFM, conventional drawings, datum/GD&T scheme and first-article plan are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-355,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Received C06/C07 geometry, material, fastener stacks, mass and unpowered fit/contact marks pass inspection",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-356,HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Single-rail and twin-rail strain/force/angle proof and stopping tests correlate to accepted models,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-357,HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Configuration-bound qualified release and separate work authority are signed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-358,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Exact currently purchasable A04 hardware and installation tool are selected, received and inspected",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-359,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: A04 joined-load model includes preload, friction/slip, prying, S102 flexibility, bearing, thread/head/nut/washer behavior and tolerances",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-360,"HR-V0-J2-STOP-ACCESS-WELL-FEA-P0.1: Access-well geometry and A04 installation pass FAI, tool-access, torque/locking and proof tests",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-361,HR-V0-A04-JOINT-P0.1: Current same-session supplier quote/cart confirms every exact order code and quantity,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-362,HR-V0-A04-JOINT-P0.1: Manufacturer/lot identity and required certificates are received and accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-363,HR-V0-A04-JOINT-P0.1: Screw length and nut-height tolerances plus received measurements close thread projection,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-364,"HR-V0-A04-JOINT-P0.1: S102 thickness, material, thread condition and structural allowables are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-365,"HR-V0-A04-JOINT-P0.1: Nut proof, prevailing-torque distribution and mixed Class 12.9/Class 8 compatibility are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-366,HR-V0-A04-JOINT-P0.1: Torque-preload trials define an accepted dry installation torque and clamp-force window,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-367,"HR-V0-A04-JOINT-P0.1: Joined analysis closes slip, separation, prying, sheet flexibility, bearing and thread/head/nut/washer modes",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-368,"HR-V0-A04-JOINT-P0.1: Straight blade, access well, socket engagement, seating and XM540 clearance pass physical FAI",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-369,"HR-V0-A04-JOINT-P0.1: Single-use nut, witness-mark, calibration, corrosion, temperature and inspection controls are released",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-370,HR-V0-A04-JOINT-P0.1: Unpowered single-rail and twin-rail proof tests pass qualified limits,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-371,HR-V0-A04-JOINT-P0.1: Configuration-bound qualified mechanical acceptance is signed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-372,"HR-V0-A04-JOINT-P0.1: Separate procurement, assembly and any later powered-work authorities are signed",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-373,"HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Current supplier quote, exact 2300327 identity, lot and CoC accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-374,"HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Incoming thickness, coupon geometry and captive retention pass inspection",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-375,HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Exact contact point/normal and work path through tolerance are accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
